AOA,Beta,d_e,d_a,d_r,p,q,r,Cx_s,Cy_s,Cz_s,Cl_s,Cm_s,Cn_s
-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 1.2000000000000000e+00, 1.2000000000000000e+00, 3.9250000000000002e-01,-2.0892224934028489e-03, 1.4361747782326436e-02,-1.4103983836577519e-01,-2.8810768556799055e-02,-1.2959762000029751e-01,-5.7460855633068540e-03
-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00,-5.2359877559829882e-01,-1.2000000000000000e+00,-1.2000000000000000e+00, 0.0000000000000000e+00, 4.0633322918948861e-03, 1.1833291002484375e-02, 8.6213796347106644e-02, 3.3126233854904590e-02, 1.7759664642256676e-01,-6.3919396806370096e-03
-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00, 1.2000000000000000e+00,-1.2000000000000000e+00, 3.9250000000000002e-01, 3.9025855676483837e-03, 1.6896006201943089e-02, 8.9567461216166808e-02,-2.9047549473305755e-02, 1.7905085314036970e-01,-5.7980264253301959e-03
-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00,-5.2359877559829882e-01,-1.2000000000000000e+00,-1.2000000000000000e+00, 3.9250000000000002e-01, 4.6476152478110763e-03, 2.5463897215365829e-02, 8.5377268192917036e-02, 3.4815999395597180e-02, 1.7758835699542597e-01,-1.2438503490658904e-02
-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00,-5.2359877559829882e-01,-1.2000000000000000e+00, 0.0000000000000000e+00,-3.9250000000000002e-01,-5.1605459065197472e-03,-2.9067676206899580e-03,-2.4053618127794475e-02, 3.1089759123205288e-02, 2.7828991525756241e-02, 4.1575124945487051e-04
-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00,-5.2359877559829882e-01,-1.2000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00,-5.1375419388092081e-03, 9.9122680100777304e-03,-2.8389220123569637e-02, 3.2917563218135409e-02, 2.4120673063439829e-02,-5.3369596496277618e-03
-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00,-5.2359877559829882e-01,-1.2000000000000000e+00, 0.0000000000000000e+00, 3.9250000000000002e-01,-4.6671864233339350e-03, 2.2701520466223639e-02,-2.9475405271647298e-02, 3.4800946194613207e-02, 2.3820187847297440e-02,-1.1077717288089492e-02
-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00,-5.2359877559829882e-01,-1.2000000000000000e+00, 1.2000000000000000e+00, 0.0000000000000000e+00,-1.5081287389794335e-03, 8.0950183934300982e-03,-1.4190751217147601e-01, 3.2729348106798568e-02,-1.2825099725599287e-01,-4.3328264934971196e-03
-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00,-5.2359877559829882e-01,-1.2000000000000000e+00, 1.2000000000000000e+00,-3.9250000000000002e-01,-1.8846491627754231e-03,-3.9066088174361238e-03,-1.3740022833080356e-01, 3.0723787557385290e-02,-1.2433314762992524e-01, 1.1450654806083901e-03
-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00,-5.2359877559829882e-01,-1.2000000000000000e+00, 1.2000000000000000e+00, 3.9250000000000002e-01,-1.1035801536282846e-03, 2.0048854803214351e-02,-1.4323540172607746e-01, 3.4794305285517718e-02,-1.2883372520110584e-01,-9.7848774797221778e-03
-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00,-5.2359877559829882e-01, 0.0000000000000000e+00,-1.2000000000000000e+00,-3.9250000000000002e-01, 1.2547394514576889e-03,-4.3216600153402089e-03, 8.6266217406364767e-02,-4.4290268487793318e-04, 1.7697206898887974e-01, 2.0491544021578943e-03
-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00,-5.2359877559829882e-01, 0.0000000000000000e+00,-1.2000000000000000e+00, 0.0000000000000000e+00, 1.2638061381412883e-03, 9.3317593987919684e-03, 8.6299800506262472e-02, 1.1611543199837547e-03, 1.7704211630579750e-01,-3.9967207359747408e-03
-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00,-5.2359877559829882e-01, 0.0000000000000000e+00,-1.2000000000000000e+00, 3.9250000000000002e-01, 1.4897783871382791e-03, 2.3027490682970581e-02, 8.5640869856500004e-02, 2.7533030064373853e-03, 1.7622255036801315e-01,-1.0059509285453318e-02
-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00,-5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00,-3.9250000000000002e-01,-7.8411256565320067e-03,-4.6662758044623519e-03,-2.8185709336562708e-02,-7.8572861361233073e-04, 2.3646840680552245e-02, 2.1994047982327736e-03
-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00,-5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00,-7.8603860370709978e-03, 8.1645043789921531e-03,-2.8404456930024108e-02, 1.0184883994152664e-03, 2.3421119066981817e-02,-3.5582988624628872e-03
-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00,-5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00, 3.9250000000000002e-01,-7.6140805935568864e-03, 2.1019499048798546e-02,-2.9673766459928350e-02, 2.8355918589522393e-03, 2.1894552256394740e-02,-9.3279432153088489e-03
-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00,-5.2359877559829882e-01, 0.0000000000000000e+00, 1.2000000000000000e+00,-3.9250000000000002e-01,-4.1299794498735696e-03,-4.9203475567915775e-03,-1.4154692563767968e-01,-1.0953286626522211e-03,-1.2856665015906391e-01, 2.3239475641828235e-03
-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00,-5.2359877559829882e-01, 0.0000000000000000e+00, 1.2000000000000000e+00, 0.0000000000000000e+00,-4.1155156936535037e-03, 7.0882816214078081e-03,-1.4201993244022709e-01, 8.9595130268500800e-04,-1.2909033713932641e-01,-3.1583325821499279e-03
-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00,-5.2359877559829882e-01, 0.0000000000000000e+00, 1.2000000000000000e+00, 3.9250000000000002e-01,-3.7303492041916193e-03, 1.9083371717326304e-02,-1.4389935996847630e-01, 2.9284398532282022e-03,-1.3131992179359733e-01,-8.6324603261800966e-03
-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00,-5.2359877559829882e-01, 1.2000000000000000e+00,-1.2000000000000000e+00,-3.9250000000000002e-01, 3.8182876785117265e-03,-6.8279918373391974e-03, 8.4915863108341816e-02,-3.2425996828506949e-02, 1.7577222013035612e-01, 4.4492977439582531e-03
-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00,-5.2359877559829882e-01, 1.2000000000000000e+00,-1.2000000000000000e+00, 0.0000000000000000e+00, 3.9981741673148557e-03, 6.9634405383818708e-03, 8.8646310243858842e-02,-3.0950194120445355e-02, 1.7891808083838140e-01,-1.6430232224370403e-03
-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00,-5.2359877559829882e-01, 1.2000000000000000e+00, 0.0000000000000000e+00,-3.9250000000000002e-01,-5.1861009385545812e-03,-6.4088157815422701e-03,-2.9721825359217358e-02,-3.2705526972720902e-02, 2.2225972026753901e-02, 3.9760480450683642e-03
-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00,-5.2359877559829882e-01, 1.2000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00,-5.2993325957052355e-03, 6.5818675674698887e-03,-2.6483097855215458e-02,-3.1007117823471129e-02, 2.4801388667950213e-02,-1.8548597858596887e-03
-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01,-1.2000000000000000e+00,-1.2000000000000000e+00,-3.9250000000000002e-01,,,,,,
-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00,-5.2359877559829882e-01, 1.2000000000000000e+00, 0.0000000000000000e+00, 3.9250000000000002e-01,-5.1689871896239501e-03, 1.9909574935494459e-02,-2.4917521330946015e-02,-2.9572684703841414e-02, 2.5575242754258758e-02,-7.8347878004070594e-03
-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00,-5.2359877559829882e-01, 1.2000000000000000e+00, 1.2000000000000000e+00,-3.9250000000000002e-01,-1.3376331540828300e-03,-5.9104354024228783e-03,-1.4326486127465216e-01,-3.2952388092824372e-02,-1.3020419085764698e-01, 3.4883451549325242e-03
-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00,-5.2359877559829882e-01, 1.2000000000000000e+00, 1.2000000000000000e+00, 0.0000000000000000e+00,-1.6395836472854895e-03, 6.2594642762983620e-03,-1.4051219585154603e-01,-3.1042362028488379e-02,-1.2818944492505358e-01,-2.0779377177954665e-03
-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00,-5.2359877559829882e-01, 1.2000000000000000e+00, 1.2000000000000000e+00, 3.9250000000000002e-01,-1.4054930966464134e-03, 1.8703866653006128e-02,-1.4081127370636520e-01,-2.9278059249557876e-02,-1.2956630373546035e-01,-7.7868172046417546e-03
-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01, 1.2000000000000000e+00,-1.2000000000000000e+00, 3.9250000000000002e-01, 3.7418822595890297e-03, 1.4432648874643969e-02, 8.9654974721454547e-02,-2.9497777237277853e-02, 1.7923226723782579e-01,-4.5574993498860850e-03
-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00,-1.2000000000000000e+00,-1.2000000000000000e+00, 0.0000000000000000e+00, 4.1979313457938382e-03, 9.3545705116504126e-03, 8.6205515388351583e-02, 3.2677098616205692e-02, 1.7752052879309249e-01,-5.1432944766200608e-03
-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00,-1.2000000000000000e+00,-1.2000000000000000e+00, 3.9250000000000002e-01, 4.7701329360934977e-03, 2.2977508784799882e-02, 8.5395208778790380e-02, 3.4365013261488352e-02, 1.7755101698259992e-01,-1.1185965322261945e-02
-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00,-1.2000000000000000e+00, 0.0000000000000000e+00,-3.9250000000000002e-01,-5.0177789259272581e-03,-5.0210523010182266e-03,-2.4042616573406311e-02, 3.0725958821714222e-02, 2.7769948709030486e-02, 1.4839424076756892e-03
-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00,-1.2000000000000000e+00,-1.2000000000000000e+00,-3.9250000000000002e-01, 4.0382288940958395e-03,-5.5395427194102507e-03, 9.0537347252129405e-02, 3.2020931435978638e-02, 1.8112841530639728e-01, 1.4637277065228274e-03
-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00,-1.2000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00,-5.0096653847735897e-03, 7.7879716173441995e-03,-2.8390443898148696e-02, 3.2551778755604818e-02, 2.4057912049769842e-02,-4.2636549217983186e-03
-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00,-1.2000000000000000e+00, 0.0000000000000000e+00, 3.9250000000000002e-01,-4.5526225451827697e-03, 2.0569509360320964e-02,-2.9454822515339801e-02, 3.4433372140241461e-02, 2.3791140020064390e-02,-1.0000465609887923e-02
-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00,-1.2000000000000000e+00, 1.2000000000000000e+00,-3.9250000000000002e-01,-1.7509221330169748e-03,-5.6956020737297429e-03,-1.3738107882965070e-01, 3.0435207188105707e-02,-1.2437799567208650e-01, 2.0522083990015326e-03
-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00,-1.2000000000000000e+00, 1.2000000000000000e+00, 0.0000000000000000e+00,-1.3860942601356351e-03, 6.2963495340775111e-03,-1.4190173637652564e-01, 3.2438895538140972e-02,-1.2830113879471536e-01,-3.4207208464066404e-03
-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00,-1.2000000000000000e+00,-3.9250000000000002e-01, 1.4153228872150943e-03,-6.7924806216101089e-03, 8.6264917822102535e-02,-8.9012287725696935e-04, 1.7686935641276003e-01, 3.2937942751756892e-03
-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00,-1.2000000000000000e+00, 1.2000000000000000e+00, 3.9250000000000002e-01,-9.9540079813435290e-04, 1.8242474978471677e-02,-1.4321180183345830e-01, 3.4502139649927904e-02,-1.2885485680724898e-01,-8.8688018208605019e-03
-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00,-1.2000000000000000e+00, 0.0000000000000000e+00, 1.4072978887862083e-03, 6.8590246676448596e-03, 8.6295033589674192e-02, 7.1350101370801125e-04, 1.7694570760706807e-01,-2.7511939949876264e-03
-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00,-1.2000000000000000e+00, 3.9250000000000002e-01, 1.6205985829699616e-03, 2.0547547666203165e-02, 8.5660890934386655e-02, 2.3041756659434786e-03, 1.7616339989897056e-01,-8.8104205920221251e-03
-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00,-3.9250000000000002e-01,-7.6890374720496634e-03,-6.7829242554830211e-03,-2.8176628779285458e-02,-1.1496831097843132e-03, 2.3561884572807189e-02, 3.2688272373349292e-03
-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00,-7.7230702765414281e-03, 6.0456295078159649e-03,-2.8401023930567232e-02, 6.5406330620519030e-04, 2.3339848114228446e-02,-2.4878150366407486e-03
-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 3.9250000000000002e-01,-7.4903969074369085e-03, 1.8892881900455339e-02,-2.9649935016216846e-02, 2.4696885653977050e-03, 2.1845473051023870e-02,-8.2535749562219866e-03
-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 1.2000000000000000e+00,-3.9250000000000002e-01,-3.9854263510979565e-03,-6.7116406234246900e-03,-1.4152790497354226e-01,-1.3840402491691205e-03,-1.2863500101011358e-01, 3.2323041104454103e-03
-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 1.2000000000000000e+00, 0.0000000000000000e+00,-3.9831769923232086e-03, 5.2944947997842001e-03,-1.4200845501668238e-01, 6.0673901016920545e-04,-1.2915742842976013e-01,-2.2487651411674725e-03
-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00, 1.2000000000000000e+00, 3.9250000000000002e-01,-3.6119557294231534e-03, 1.7281384080667792e-02,-1.4387143506832706e-01, 2.6377669041052609e-03,-1.3135951098735785e-01,-7.7187368460233099e-03
-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00, 1.2000000000000000e+00,-1.2000000000000000e+00,-3.9250000000000002e-01, 3.9875543303336805e-03,-9.3015704378650050e-03, 8.4915692813987240e-02,-3.2873925259015030e-02, 1.7564639055399919e-01, 5.6953768240479334e-03
-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00, 1.2000000000000000e+00,-1.2000000000000000e+00, 0.0000000000000000e+00, 4.1500127316627189e-03, 4.4949564761438193e-03, 8.8645318679505175e-02,-3.1397153427630074e-02, 1.7880173286673731e-01,-3.9975260490727950e-04
-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00, 1.2000000000000000e+00, 0.0000000000000000e+00,-3.9250000000000002e-01,-5.0244964113632454e-03,-8.5284276014511717e-03,-2.9710223178687718e-02,-3.3070181312946645e-02, 2.2119960132951220e-02, 5.0470316773653925e-03
-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00, 1.2000000000000000e+00, 0.0000000000000000e+00, 0.0000000000000000e+00,-5.1529723222661569e-03, 4.4662925586159202e-03,-2.6474831980077381e-02,-3.1370984191627836e-02, 2.4701827231582631e-02,-7.8611613611222469e-04
-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01, 5.2359877559829882e-01,-1.2000000000000000e+00,-1.2000000000000000e+00,-3.9250000000000002e-01, 3.8936836386161771e-03,-8.0086856671995870e-03, 9.0560117055104347e-02, 3.1573935297407069e-02, 1.8126411707692863e-01, 2.7073319865464750e-03
-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00, 1.2000000000000000e+00, 0.0000000000000000e+00, 3.9250000000000002e-01,-5.0378088238158562e-03, 1.7789945667668321e-02,-2.4889149744139378e-02,-2.9937309953606401e-02, 2.5507926157242226e-02,-6.7642664721594926e-03
-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00, 1.2000000000000000e+00, 1.2000000000000000e+00, 0.0000000000000000e+00,-1.4972012412195494e-03, 4.4681067827630101e-03,-1.4049491994929295e-01,-3.1331128966321724e-02,-1.2827338875285993e-01,-1.1696441196923156e-03
-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00, 1.2000000000000000e+00, 1.2000000000000000e+00,-3.9250000000000002e-01,-1.1824506609734930e-03,-7.7048227232708998e-03,-1.4324204641289784e-01,-3.3241772551663031e-02,-1.3029178222422269e-01, 4.3983459646976704e-03
-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00, 0.0000000000000000e+00, 1.2000000000000000e+00, 1.2000000000000000e+00, 3.9250000000000002e-01,-1.2779200730435281e-03, 1.6906033949407120e-02,-1.4077845717043216e-01,-2.9567743971622762e-02,-1.2962357001926225e-01,-6.8753984551531630e-03
-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01,-1.2000000000000000e+00,-1.2000000000000000e+00, 0.0000000000000000e+00, 4.0350442051807133e-03, 6.8804913820009446e-03, 8.6230813251072916e-02, 3.2229169631587104e-02, 1.7766935516625132e-01,-3.8969791550156662e-03
-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01,-1.2000000000000000e+00, 0.0000000000000000e+00,-3.9250000000000002e-01,-5.1595115525491786e-03,-7.1352636848018179e-03,-2.4019989693634385e-02, 3.0362240788648309e-02, 2.7898632611786510e-02, 2.5520048426033851e-03
-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00, 5.2359877559829882e-01,-1.2000000000000000e+00,-1.2000000000000000e+00, 3.9250000000000002e-01, 4.5949069119474717e-03, 2.0500305446387136e-02, 8.5446797610428254e-02, 3.3916341225052916e-02, 1.7773890929347833e-01,-9.9379503716652551e-03
-5.2359877559829882e-01,-5.2359877559829882e-01,-5.2359877559829882e-01, 0.0000000000000000e+00,-5.2359877559829882e-01, 1.2000000000000000e+00,-1.2000000000000000e+00, 3.9250000000000002e-01, 4.4327706270131158e-03, 2.0602675566678292e-02, 8.9491567517983442e-02,-2.9576387635610719e-02, 1.7879674703811133e-01,-7.5854690508982033e-03
